@September 17, 2019, 10:46 am = info: lvl: 8 | msg:Undefined index: method | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/errorhandler/usererror | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
@September 17, 2019, 10:18 am = info: lvl: 8 | msg:Undefined index: /accountant/stylesAndJs/js/basic.js | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:93 
 
@September 17, 2019, 10:07 am = warn: lvl: 2 | msg:Illegal offset type | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:97 
@September 17, 2019, 10:07 am = warn: lvl: 2 | msg:Illegal offset type | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:96 
@September 17, 2019, 10:06 am = warn: lvl: 2 | msg:Illegal offset type | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:96 
@September 17, 2019, 9:54 am = info: lvl: 8 | msg:Trying to get property 'route' of non-object | file:/opt/lampp/htdocs/MyWorks/ERPv1/index.php | ln:23 
@September 17, 2019, 9:49 am = info: lvl: 8 | msg:Undefined offset: 0 | file:/opt/lampp/htdocs/MyWorks/ERPv1/index.php | ln:23 
@September 12, 2019, 4:18 am = fatal: [SHUTDOWN] lvl:1 | msg:Uncaught Error: Call to undefined function navor() in /opt/lampp/htdocs/MyWorks/ERPv1/page.php:69 Stack trace: #0 /opt/lampp/htdocs/MyWorks/ERPv1/page.php(102): nav('/views/accounta...', 'yes') #1 /opt/lampp/htdocs/MyWorks/ERPv1/index.php(21): view('accounting godo...', NULL, NULL, NULL) #2 /opt/lampp/htdocs/MyWorks/ERPv1/index.php(58): route('/accountant/god...', 'GET') #3 {main}   thrown | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:15 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:13 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:13 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:13 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:12 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:11 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:69 
@September 12, 2019, 4:04 am = fatal: [SHUTDOWN] lvl:1 | msg:Uncaught Error: Call to undefined function navor() in /opt/lampp/htdocs/MyWorks/ERPv1/page.php:75 Stack trace: #0 /opt/lampp/htdocs/MyWorks/ERPv1/page.php(112): nav('accounting godo...', 'yes') #1 /opt/lampp/htdocs/MyWorks/ERPv1/index.php(21): view('accounting godo...', NULL, NULL, NULL) #2 /opt/lampp/htdocs/MyWorks/ERPv1/index.php(58): route('/accountant/god...', 'GET') #3 {main}   thrown | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:75 
@September 12, 2019, 4:03 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:72 
@September 12, 2019, 4:00 am = info: lvl: 8 | msg:Undefined index: yes | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:10 
@September 12, 2019, 3:52 am = info: lvl: 8 | msg:Undefined index: yes | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:10 
@September 12, 2019, 3:51 am = info: lvl: 8 | msg:Undefined index: yes | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:10 
@September 12, 2019, 1:18 am = info: lvl: 8 | msg:Undefined index: yes | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:10 
@September 12, 2019, 1:18 am = info: lvl: 8 | msg:Undefined index: yes | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:10 
@September 12, 2019, 1:15 am = info: lvl: 8 | msg:Undefined variable: pgname | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:9 
@September 12, 2019, 1:15 am = info: lvl: 8 | msg:Undefined variable: pgname | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:9 
@September 12, 2019, 12:59 am = info: lvl: 8 | msg:Undefined variable: nav | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:103 
@September 12, 2019, 12:59 am = info: lvl: 8 | msg:Undefined variable: nav | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:103 
@September 12, 2019, 12:59 am = info: lvl: 8 | msg:Undefined variable: nav | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:103 
@September 12, 2019, 12:25 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98/views/forms/forms.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:80 
@September 12, 2019, 12:22 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98/views/forms/forms.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:80 
@September 12, 2019, 12:21 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98/views/PAGE_BLOCKS/pagination.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:82 
@September 12, 2019, 12:21 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98/views/homepage/home.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:80 
@September 12, 2019, 12:17 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98/views/homepage/home.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:80 
@September 11, 2019, 11:55 pm = info: lvl: 8 | msg:Undefined index: tax | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:98 
@September 11, 2019, 11:54 pm = info: lvl: 8 | msg:Undefined index: tax | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:98 
@September 8, 2019, 1:05 am = warn: lvl: 2 | msg:include(iuhiuhIHIUHih98views/homepage/home.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:78 
@September 8, 2019, 12:54 am = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:78 
@September 8, 2019, 12:38 am = info: lvl: 8 | msg:Undefined index:  | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 7, 2019, 11:05 pm = warn: lvl: 2 | msg:count(): Parameter must be an array or an object that implements Countable | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:18 
@September 6, 2019, 9:23 pm = info: lvl: 8 | msg:Undefined index: page | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:15 
@September 6, 2019, 9:18 pm = warn: lvl: 2 | msg:include(nav.html): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/PAGE_BLOCKS/nav.php | ln:5 
@September 6, 2019, 8:56 pm = info: lvl: 8 | msg:Undefined index: page | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:15 
@September 6, 2019, 8:55 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:55 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:55 pm = warn: lvl: 2 | msg:Use of undefined constant subsJs - assumed 'subsJs' (this will throw an Error in a future version of PHP) | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:55 pm = warn: lvl: 2 | msg:Use of undefined constant subsJs - assumed 'subsJs' (this will throw an Error in a future version of PHP) | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:55 pm = warn: lvl: 2 | msg:Use of undefined constant subsJs - assumed 'subsJs' (this will throw an Error in a future version of PHP) | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:53 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:53 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:53 pm = info: lvl: 8 | msg:Undefined index: page | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:15 
@September 6, 2019, 8:47 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:39 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:39 pm = info: lvl: 8 | msg:Undefined index: subsJs | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:40 
@September 6, 2019, 8:38 pm = warn: lvl: 2 | msg:include(gatein/index.html): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/assets/AllForms/gatein.php | ln:2 
@September 6, 2019, 8:38 pm = warn: lvl: 2 | msg:include(gatein/index.html): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/assets/AllForms/gatein.php | ln:2 
@September 6, 2019, 7:54 pm = info: lvl: 8 | msg:Undefined variable: pages | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:29 
@September 6, 2019, 7:54 pm = info: lvl: 8 | msg:Undefined variable: pages | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:29 
@September 6, 2019, 7:54 pm = info: lvl: 8 | msg:Undefined variable: pages | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:29 
@September 6, 2019, 7:53 pm = info: lvl: 8 | msg:Undefined variable: pgname | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 6, 2019, 7:44 pm = warn: lvl: 2 | msg:count(): Parameter must be an array or an object that implements Countable | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:19 
@September 6, 2019, 7:44 pm = warn: lvl: 2 | msg:count(): Parameter must be an array or an object that implements Countable | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:19 
@September 6, 2019, 7:43 pm = warn: lvl: 2 | msg:count(): Parameter must be an array or an object that implements Countable | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:19 
@September 6, 2019, 7:43 pm = warn: lvl: 2 | msg:count(): Parameter must be an array or an object that implements Countable | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:19 
@September 6, 2019, 7:30 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:24 
@September 6, 2019, 7:27 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:24 
@September 6, 2019, 7:22 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98/views/forms/forms.php | ln:24 
@September 6, 2019, 7:21 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98&amp;(&amp;979&amp;(879/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/iuhiuhIHIUHih98&(&979&(879/views/forms/forms.php | ln:24 
@September 6, 2019, 7:21 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:20 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:19 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:17 pm = warn: lvl: 2 | msg:include(/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/assets/AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:16 pm = warn: lvl: 2 | msg:include(AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:15 pm = warn: lvl: 2 | msg:include(AllForms/gatein): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:24 
@September 6, 2019, 7:08 pm = warn: lvl: 2 | msg:include(AllForms/gatein.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:17 
@September 6, 2019, 7:08 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/AllForms/gatein.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:17 
@September 6, 2019, 7:07 pm = info: lvl: 8 | msg:Undefined variable: form | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:17 
@September 6, 2019, 7:07 pm = fatal: [SHUTDOWN] lvl:4 | msg:syntax error, unexpected '}', expecting end of file | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:21 
@September 6, 2019, 7:05 pm = warn: lvl: 2 | msg:include(AllForms/gatein.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:15 
@September 6, 2019, 7:05 pm = warn: lvl: 2 | msg:include(/AllForms/gatein.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:15 
@September 6, 2019, 7:04 pm = info: lvl: 8 | msg:Undefined variable: form | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:15 
@September 6, 2019, 7:04 pm = info: lvl: 8 | msg:Undefined variable: form | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:15 
@September 6, 2019, 7:03 pm = info: lvl: 8 | msg:Undefined index: form | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:14 
@September 6, 2019, 7:02 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views/forms/AllForms/gatein?f.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/forms/forms.php | ln:17 
@September 6, 2019, 3:08 pm = warn: lvl: 2 | msg:preg_match(): Delimiter must not be alphanumeric or backslash | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:24 
@September 6, 2019, 2:43 pm = fatal: [SHUTDOWN] lvl:4 | msg:syntax error, unexpected '<' | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:26 
@September 6, 2019, 2:43 pm = info: lvl: 8 | msg:Undefined variable: title | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:25 
@September 6, 2019, 2:43 pm = info: lvl: 8 | msg:Undefined index: title | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 6, 2019, 2:42 pm = info: lvl: 8 | msg:Undefined index: title | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 6, 2019, 2:42 pm = info: lvl: 8 | msg:Undefined index: title | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 6, 2019, 2:41 pm = info: lvl: 8 | msg:Undefined index: FORMS | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:16 
@September 4, 2019, 10:09 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views\//views/homepage/home.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:43 
@September 4, 2019, 10:09 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bj/views//views/homepage/home.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:43 
@September 4, 2019, 10:08 pm = fatal: [SHUTDOWN] lvl:64 | msg:Cannot redeclare nav() (previously declared in /opt/lampp/htdocs/MyWorks/ERPv1/page.php:29) | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/PAGE_BLOCKS/nav.php | ln:6 
@September 4, 2019, 10:08 pm = fatal: [SHUTDOWN] lvl:64 | msg:Cannot redeclare nav() (previously declared in /opt/lampp/htdocs/MyWorks/ERPv1/page.php:29) | file:/opt/lampp/htdocs/MyWorks/ERPv1/h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&^&65$##4w#@43w%56&T8ygujkH*&^*bj/views/PAGE_BLOCKS/nav.php | ln:8 
@September 4, 2019, 10:05 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bjviews/PAGE_BLOCKS/nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:32 
@September 4, 2019, 10:05 pm = warn: lvl: 2 | msg:include(h878t-I)98(*-_)I-I09u)(uu98(98709-09-)-i09U(&amp;^&amp;65$##4w#@43w%56&amp;T8ygujkH*&amp;^*bjviews/PAGE_BLOCKS/nav.php): failed to open stream: No such file or directory | file:/opt/lampp/htdocs/MyWorks/ERPv1/page.php | ln:32 
@September 4, 2019, 10:04 pm = info: lvl: 8 | msg:Undefined variable: HOME | file:/opt/lampp/htdocs/MyWorks/ERPv1/index.php | ln:21 
@August 25, 2019, 8:34 pm = info: lvl: 8 | msg:Array to string conversion | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:32 
@August 25, 2019, 8:34 pm = info: lvl: 8 | msg:Undefined variable: input | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:31 
@August 25, 2019, 8:34 pm = info: lvl: 8 | msg:Undefined variable: input | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:31 
@August 25, 2019, 8:19 pm = warn: lvl: 2 | msg:preg_match(): Delimiter must not be alphanumeric or backslash | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:29 
@August 25, 2019, 8:19 pm = warn: lvl: 2 | msg:preg_match(): No ending delimiter '?' found | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:29 
@August 25, 2019, 8:19 pm = warn: lvl: 2 | msg:preg_match(): No ending delimiter '?' found | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:29 
@August 25, 2019, 8:18 pm = warn: lvl: 2 | msg:preg_match(): Compilation failed: quantifier does not follow a repeatable item at offset 0 | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:29 
@August 25, 2019, 8:17 pm = warn: lvl: 2 | msg:preg_match(): Compilation failed: quantifier does not follow a repeatable item at offset 0 | file:/opt/lampp/htdocs/MyWorks/myfrm2/router.php | ln:29 
@August 25, 2019, 3:21 pm = info: lvl: 8 | msg:Undefined offset: 1 | file:/opt/lampp/htdocs/MyWorks/myfrm2/index.php | ln:31 
@August 25, 2019, 3:21 pm = info: lvl: 8 | msg:Undefined offset: 1 | file:/opt/lampp/htdocs/MyWorks/myfrm2/index.php | ln:31 
